url,api,name,discount_price,price,brand,description,oos,name_in_english
"https://www.ishopchangi.com/en/product/-bundle--kaicho-pure-malt-8-years---kaicho-pure-malt-12-years--2x700ml---free-2-kaicho-rock-glasses-mp00138174.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/-bundle--kaicho-pure-malt-8-years---kaicho-pure-malt-12-years--2x700ml---free-2-kaicho-rock-glasses-mp00138174.model.json,"[Bundle]  PURE MALT 8 YEARS &  PURE MALT 12 YEARS, 2X700ML + FREE 2  Rock Glasses",260.0,339.19,KAICHO,"KAICHO PURE MALT 8 YEARS, 40% 700ML<br />Is for the celebration of Reiwa. This elegant and easy to drink whisky is born to bring people together. Enjoy neat, over ice or in a classic highball.<br /><br />KAICHO PURE MALT 12 YEARS, 40% 700ML<br />Is like the new spring. This fantastic twelve year has a light and delicate malt flavour that is fair and gentle.",,-Bundle--KAICHO-PURE-MALT-8-YEARS---KAICHO-PURE-MALT-12-YEARS--2X700ML---FREE-2-Kaicho-Rock-Glasses
"https://www.ishopchangi.com/en/product/-bundle--hibiki-harmony---hakushu-12-years---kakubin-mp00104406.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/-bundle--hibiki-harmony---hakushu-12-years---kakubin-mp00104406.model.json,[BUNDLE]  HARMONY + HAKUSHU 12 YEARS + KAKUBIN,464.9,573.0,HIBIKI,"<b>Images shown are for illustration purposes only, vintage may vary.</b><br /><br /><p>Each bundle consists of:<br /> 1 x Hibiki Harmony Japanese Whisky, 1 x Kakubin Suntory Japanese Whisky 70CL, and Hakushu 12 Years Japanese Whisky<br /> <br /> Hibiki Harmony Japanese Whisky<br /> Luminous &amp; delicate. A transparency that unveils complexity.<br /> From its launch, Hibiki Whisky has been embraced as the paragon of The Art of Japanese Whisky, the very product of Japanese nature and her people. Hibiki Whisky is not only Japan&rsquo;s most highly awarded blended whisky, but among the most prestigious and honoured whiskies in the world.<br /> Colour: Amber<br /> Nose: Rose, lychee, hint of rosemary, mature woodiness, sandalwood<br /> Palate: Honeylike sweetness, candied orange peel, white chocolate<br /> Finish: Subtle, tender long finish with hint of Mizunara (Japanese oak)<br /> <br /> Kakubin Suntory Japanese Whisky 70CL<br /> Kakubin; light, sweet aroma with a crisp finish differs from every other whisky in the world. By blending a wide variety of whiskies, Suntory succeeded in making a delicate whisky with balance and versatility.<br /> The Kakubin Highball (Kakubin mixed with soda) is what many Japanese order when they raise their glasses for the first drink of the night. This overarching enjoyment of the Kakubin experience is the result of true Japanese craftsmanship and a unique climate that gives it a finely blended flavor.<br /> <br /> Hakushu 12 Years Japanese Whisky<br /> Gold - San Francisco World Spirits Competition 2012 / 2014<br /> Gold (Best in Class) - International Wine &amp; Spirits Competition 2009 / 2010<br /> Gold - International Spirits Challenge 2012<br /> <br /> Hakushu 12 Years Japanese Whisky; the Hakushu Distillery is without question one of the highest distilleries in the world. Built amidst the deepest forests of Mt. Kaikomagatake in the Japanese Southern Alps.<br /> Colour: Champagne gold.<br /> Nose: Basil, pine needle, green apple.<br /> Palate: Sweet pear, mint, kiwi<br /> Finish: Green tea, subtle smoke.</p>",,-BUNDLE--HIBIKI-HARMONY---HAKUSHU-12-YEARS---KAKUBIN
"https://www.ishopchangi.com/en/product/hakushu-distiller-s-reserve-japanese-whisky-mp00093958.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/hakushu-distiller-s-reserve-japanese-whisky-mp00093958.model.json, Distiller's Reserve Japanese Whisky,169.9,199.0,HAKUSHU,"<b>Images shown are for illustration purposes only, vintage may vary.</b><br /><br /><p><span style=""color:blue; font-weight: bold;"">Note: This item will be delivered separately if the order contains items from other merchants</span></p><br><br><br />Fresh with citric notes.<br /><br />Built amidst the deepest forests of Mt. Kaikomagatake in the Japanese Southern Alps, the Hakushu Distillery is without question one of the highest distilleries in the world.<br /><br /><br />Colour:	Light gold<br />Nose:	Peppermint, melon, cucumber<br />Palate:	Yuzu, grapefruit, lemon thyme<br />Finish:	Refreshing, subtle smoke <br /><br /><p><span style=""font-weight: bold;"">List price includes Duty.</span><p>",,Hakushu-Distiller-s-Reserve-Japanese-Whisky
"https://www.ishopchangi.com/en/product/hibiki-17-years-mp00097723.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/hibiki-17-years-mp00097723.model.json, 17 Years,1088.0,1199.0,HIBIKI,"<p>Hibiki 17 Years Japanese Whisky; elegant &amp; poised. Slowly revealing a clear yet complex equilibrium.<br /> <br /> From its launch, Hibiki Whisky has been embraced as the paragon of The Art of Japanese Whisky, the very product of Japanese nature and her people. Hibiki Whisky is not only Japan&rsquo;s most highly awarded blended whisky, but among the most prestigious and honoured whiskies in the world.<br /> <br /> Colour: Amber<br /> Nose: Peach, apricot, melon, rose, lily, lemon leaf<br /> Palate: Toffee, black cherry, vanilla, and Mizunara (Japanese oak)<br /> Finish: Sweet, fruity, with lychee aftertaste</p>",,Hibiki-17-Years
"https://www.ishopchangi.com/en/product/-bundle---kanpai--japanese-spirits-set-mp00104414.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/-bundle---kanpai--japanese-spirits-set-mp00104414.model.json,[BUNDLE]  KANPAI! JAPANESE SPIRITS SET,205.9,259.0,ROKU,"<b>Images shown are for illustration purposes only, vintage may vary.</b><br /><br /><p>Each bundle consists of:<br /> 1 x Suntory Roku Gin 1 x Suntory Haku Vodka, 1 x Suntory Chita Single Grain Japanese Whisky, 6 x Singha Soda Water and 6 x Red Bull Energy Drink Regular<br /> <br /> Suntory Roku Gin<br /> Roku &ndash; meaning &lsquo;six&rsquo; in Japanese. The Japanese Craft Gin contains six Japanese botanicals; sakura flower, sakura leaf, yuzu peel, sencha tea, gyokuro tea and sansho pepper, along with eight traditional botanicals including juniper berry, coriander seeds, angelica root, angelica seed, cardamom seed, cinnamon, bitter orange peel and lemon peel.<br /> <br /> Suntory Haku Vodka<br /> The premium craft vodka from The House of Suntory. Meaning ""white"" in Japanese, Haku is distilled from rice and filtered through bamboo charcoal<br /> to create a truly unique vodka.<br /> Rice: Polished to remove unwanted flavour, our 100% Japanese white rice contributes to the sweet, yet clean and clear flavour of Haku.<br /> Bamboo charcoal: Sourced from sustainable Japanese bamboo, the charcoal filtration retains distillate with smooth flavour.<br /> Nose: A soft aroma played up by the sweet, delicate, floral aromas of rice<br /> Taste: Unparalled soft, round and subtly sweet taste. A rich taste that gradually envelops the mouth with the natural sweetness and complex flavor of the rice<br /> Finish: A smooth finish, with a sophisticated, pleasantly lingering sweetness due to the bamboo charcoal filtration process<br /> <br /> Suntory Chita Single Grain Japanese Whisky<br /> This single grain whisky was made with diverse unblended whisky brewing techniques and master craftsmanship developed over many years at the Chita Distillery in Aichi Prefecture. It features a light taste and delicately sweet fragrance.<br /> Colour: Bright gold<br /> Nose: Creme brulee, cardamom, acacia honey, blossoming rose<br /> Palate: Mild and smooth, hint of mint, deep honey<br /> Finish: Clean and clear, spiced oak with subtle bittersweet notes</p>",,-BUNDLE---KANPAI--JAPANESE-SPIRITS-SET
"https://www.ishopchangi.com/en/product/yamazaki-18-years-mp00097713.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/yamazaki-18-years-mp00097713.model.json, 18 years,1699.0,2140.0,YAMAZAKI,"<p>San Francisco World Spirit Compeition 2005 &ndash; Double Gold<br /> <br /> International Spirit Challenge 2007 &ndash; Gold<br /> <br /> World Whiskies Awards 2014 &ndash; Gold for Japanese Single Malt 13 &ndash; 20 years<br /> <br /> World Whiskies Awards 2015 &ndash; Best Japanese Single Malt<br /> <br /> World Whiskies Awards 2016 &ndash; Gold for Japanese Single Malt 13 &ndash; 20 years<br /> <br /> The Yamazaki 18 Years, rich with mature autumn fruit.<br /> <br /> Colour: Pure gold<br /> Nose: Peach, pineapple, grapefruit, clove, candied orange, vanilla, Mizunara (Japanese oak)<br /> Palate: Coconut, cranberry, butter<br /> Finish: Long finish sweet ginger &amp; cinnamon.</p>",,Yamazaki-18-years
"https://www.ishopchangi.com/en/product/kaicho-pure-malt-8-years-40-0--700ml-mp00110489.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/kaicho-pure-malt-8-years-40-0--700ml-mp00110489.model.json, PURE MALT 8 YEARS 40.0% 700ML,124.0,155.15,KAICHO,"KAICHO PURE MALT 8 YEARS is for the celebration of Reiwa. This elegant and easy to drink whisky is born to bring people together. Enjoy neat, over ice or in a classic highball.<br /><br />Aroma: Elegant bright lemon peel, crisp green apple.<br />Taste: Delicate and light malt. Short and smooth finish.<br />Colour: Yellow gold.",,KAICHO-PURE-MALT-8-YEARS-40-0--700ML
"https://www.ishopchangi.com/en/product/kura-rum-cask-finish-malt-whisky-700ml-40--mp00115620.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/kura-rum-cask-finish-malt-whisky-700ml-40--mp00115620.model.json,KURA RUM CASK FINISH MALT WHISKY 700ML 40%,143.2,179.0,KURA WHISKY,"<b>Images shown are for illustration purposes only, vintage may vary.</b><br /><br />“From Okinawa to The World”...<br />Kura the Rum Cask Blended Malt Whisky is the latest premium Japanese Whisky expression of multiple award winning Helios Distillery from Okinawa Island. Situated in Nago-city, the Northern Area of Okinawa that is known for its rich natural environment, Helios has placed high value on preservation of the environment and making the best use of Okinawa’s natural resources and history, and dedicate to produce authentic and good products. Based on the principal, Tadashi Matsuda, the founder, Helios Co. has been distilling spirits over 50 years and promoting the identity, culture, and know-how of Okinawa. This is why, company’s main theme is “From Okinawa to The World”!  Kura the whisky – Japanese Rum cask finish, is the latest product from Helios. It is blended malt whisky made with malted barley, yeast and water using the years of productions experience of Helios Distillery. Product is rested minimum three years in American Oak barrels. Being originally a Japanese Rum producer, Helios Co. has second aged the precious whisky in their own local Japanese Rum barrels to attain a perfectly balanced whisky with hints of tropical fruits, vanilla a seaweed. The blend consists of varying malt whiskies that ages up to 18 years, while the youngest whisky in the blend is three years. <br /><br />TASTING NOTES<br />Noise: Tropical fruits, citrus blended with honey and hints of vanilla and Japanese rum <br />Palate: Sweet caramel with vanilla notes up front, joined with tropical citrus fruits balanced with peat from oak barrels <br />Finish: Hints of toffee filled with rum, sea weed and orange oil with toasty cereals with vanilla coating<br /><br />Kura the Whisky – Japanese Rum Cask Finish is: <br />• “The first and only whisky in the world with Japanese Rum cask finish” <br />• “Comes within a beautiful gift box, proudly showing the true Japanese heritage” <br />-  “SILVER” award winner from Cathay Pacific Hong Kong Wine and Spirit Competition 2018",,KURA-RUM-CASK-FINISH-MALT-WHISKY-700ML-40-
"https://www.ishopchangi.com/en/product/kura-pure-malt-whisky-700ml-40--mp00115511.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/kura-pure-malt-whisky-700ml-40--mp00115511.model.json,KURA PURE MALT WHISKY 700ML 40%,138.0,172.5,KURA WHISKY,"<b>Images shown are for illustration purposes only, vintage may vary.</b><br /><br />“From Okinawa to The World”...<br />Kura the Pure Malt Blended Whisky is the latest premium Japanese Whisky expression of multiple award winning Helios Distillery from Okinawa Island. <br />Situated in Nago-city, the Northern Area of Okinawa that is known for its rich natural environment, Helios has placed high value on preservation of the environment and making the best use of Okinawa’s natural resources and history, and dedicate to produce authentic and good products. <br />Based on the principal, Tadashi Matsuda, the founder, Helios Co. has been distilling spirits over 50 years and promoting the identity, culture, and know-how of Okinawa. This is why, company’s main theme is “From Okinawa to The World”! <br />Kura the whisky – Pure Malt, is an exclusive product from Helios. It is blended malt whisky made with malted barley, yeast and water using the years of productions experience of Helios Distillery. <br />The blend consists of varying malt whiskies that ages up to 18 years. <br />Kura the Whisky – Pure Malt is: <br />•	“Exclusive Malt Whisky from multiple award winning Helios Distillery Co.” <br />•	“Comes within a beautiful gift box, proudly showing the true Japanese heritage” <br />•	“SILVER” award winner from London Spirit Competition 2018 <br />TASTING NOTES<br />Nose: Heather honey, yuzu citrus blended with flower and hints of vanilla <br />Palate: Butter scotch with vanilla notes up front, joined with Japanese citrus notes <br />Finish: Hints of caramel filled with green notes, and tropical fruits with vanilla",,KURA-PURE-MALT-WHISKY-700ML-40-
"https://www.ishopchangi.com/en/product/kura-12-yo-awamori-white-oak-700ml-40--mp00115493.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/kura-12-yo-awamori-white-oak-700ml-40--mp00115493.model.json,KURA 12 YO AWAMORI WHITE OAK 700ML 40%,316.8,352.0,KURA WHISKY,"“From Okinawa to The World”...<br />Kura the 12 YEARS OLD is the latest premium Japanese Whisky expression of multiple award winning Helios Distillery from Okinawa Island. Situated in Nago-city, the Northern Area of Okinawa that is known for its rich natural environment, Helios has placed high value on preservation of the environment and making the best use of Okinawa’s natural resources and history, and dedicate to produce authentic and good products. Based on the principal, Tadashi Matsuda, the founder, Helios Co. has been distilling spirits over 50 years and promoting the identity, culture, and know-how of Okinawa. This is why, company’s main theme is “From Okinawa to The World”! <br />Kura the 12 YEARS OLD, is the aged version of flagship awamori from Helios. it is distilled from rice, aged minimum twelve years, and produced by using the years of productions experience of Helios Distillery.<br /><br />Product is rested twelve years in white oak barrels. <br />Kura the 12 Years Old is: <br />•	“A unique distilled spirit from Okinawa Island” <br />•	“Aged minimum twelve years in white oak barrels” <br /><br />TASTING NOTES <br />•	Nose: Balanced heather honey, caramel and tropical island fruits .<br />•	Palate: Smooth well rounded citrus, toffy notes with bold dark golden color.",,KURA-12-YO-AWAMORI-WHITE-OAK-700ML-40-
"https://www.ishopchangi.com/en/product/kura-8-yo-awamori-700ml-40--mp00115501.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/kura-8-yo-awamori-700ml-40--mp00115501.model.json,KURA 8 YO AWAMORI 700ML 40%,279.0,0.0,KURA WHISKY,"“From Okinawa to The World”...<br />Kura the 8 YO White Oak is the latest premium Japanese Whisky expression of multiple award winning Helios Distillery from Okinawa Island. Situated in Nago-city, the Northern Area of Okinawa that is known for its rich natural environment, Helios has placed high value on preservation of the environment and making the best use of Okinawa’s natural resources and history, and dedicate to produce authentic and good products. Based on the principal, Tadashi Matsuda, the founder, Helios Co. has been distilling spirits over 50 years and promoting the identity, culture, and know-how of Okinawa. This is why, company’s main theme is “From Okinawa to The World”! Kura the 8 YEARS OLD, is the aged version of flagship awamori from Helios. it is distilled from rice, aged minimum eight years, and produced by using the years of productions experience of Helios Distillery. Product is rested eight years in white oak barrels. <br /><br />Kura the 8 Years Old is: <br />• “A unique distilled spirit from Okinawa Island” <br />• “Aged minimum eight years in white oak barrels” <br /><br />TASTING NOTES <br />Nose: Deep Mellow scent with gentle tropical fruits <br />Palate: Bold and rich taste with beautiful gold color.",,KURA-8-YO-AWAMORI-700ML-40-
"https://www.ishopchangi.com/en/product/kura-3-yo-awamori-720ml-25--mp00115495.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/kura-3-yo-awamori-720ml-25--mp00115495.model.json,KURA 3 YO AWAMORI 720ML 25%,59.8,0.0,KURA WHISKY,"“From Okinawa to The World”...<br />Kura the Awamori 3 YO is the latest premium Japanese Whisky expression of multiple award winning Helios Distillery from Okinawa Island. Situated in Nago-city, the Northern Area of Okinawa that is known for its rich natural environment, Helios has placed high value on preservation of the environment and making the best use of Okinawa’s natural resources and history, and dedicate to produce authentic and good products. Based on the principal, Tadashi Matsuda, the founder, Helios Co. has been distilling spirits over 50 years and promoting the identity, culture, and know-how of Okinawa. This is why, company’s main theme is “From Okinawa to The World”! Kura the awamori, is the flagship product from Helios. it is distilled from rice, aged minimum three years, and produced by using the years of productions experience of Helios Distillery. Product is rested minimum three years in underground in constant cool temperatures in clay pots and vases. <br /><br />Kura the Awamori is: <br />• “A unique distilled spirit from Okinawa Island” <br />• “Aged minimum three years at local clay pots” <br />• “International Competition Monde Selection High Gold Award and 13 other Gold Awards” <br /><br />TASTING NOTES <br />• Nose: Mellow scent with gentle tropical fruits <br />• Palate: Mild and rich taste with beautiful amber color.",,KURA-3-YO-AWAMORI-720ML-25-
"https://www.ishopchangi.com/en/product/akashi-single-malt-whisky-500ml-46--mp00136517.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/akashi-single-malt-whisky-500ml-46--mp00136517.model.json, SINGLE MALT WHISKY 500ML 46%,129.6,162.0,AKASHI,"AKASHI SINGLE MALT A unique blend, of sherry, brandy, bourbon, wine, American oak and even ex-shochu barrels allows for uniquely Japanese Single Malt.",,AKASHI-SINGLE-MALT-WHISKY-500ML-46-
"https://www.ishopchangi.com/en/product/yamazaki-25-years-japanese-whisky-mp00105343.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/yamazaki-25-years-japanese-whisky-mp00105343.model.json, 25 Years Japanese Whisky,18499.99,22500.0,YAMAZAKI,"<p>Best Japanese Single Malt &ndash; Winner, World Whisky Awards 2014<br /> <br /> Japanese Single Malt 21 Years and Over &ndash; Gold, World Whisky Awards 2014<br /> <br /> Best Japanese Single Malt &ndash; Winner, World Whisky Awards 2013<br /> <br /> World&rsquo;s Best Single Malt &ndash; Winner, World Whisky Awards, 2012<br /> <br /> Best Japanese Single Malt &ndash; Winner, World Whisky Awards 2012<br /> <br /> A carefully vatted whisky comprised of selected malt whiskies aged in sherry casks aged over 25 years old. It features the sweet bouquet imparted by the sherry casks, and a characteristic complicated and layered taste of interwoven sweetness and bitterness and a long, deep aftertaste.<br /> <br /> Colour: Mahogany<br /> Nose: Dried cherry, currant, tomato puree, balsamic, walnut<br /> Palate: Marmalade, coffee, cocoa, almond<br /> Finish: Profound, hint of acidity</p>",,Yamazaki-25-Years-Japanese-Whisky
"https://www.ishopchangi.com/en/product/hibiki-21-years-japanese-whisky-mp00105336.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/hibiki-21-years-japanese-whisky-mp00105336.model.json, 21 Years Japanese Whisky,1650.0,1900.0,HIBIKI,"<p>Hibiki 21 Years Japanese Whisky; full of grace, tenderly unfolding a calm essence.<br /> <br /> From its launch, Hibiki Whisky has been embraced as the paragon of The Art of Japanese Whisky, the very product of Japanese nature and her people. Hibiki Whisky is not only Japan&rsquo;s most highly awarded blended whisky, but among the most prestigious and honoured whiskies in the world.<br /> <br /> Colour: Bronze amber<br /> Nose: Cooked fruit, blackberry, ripe banana, caramel<br /> Palate: Sandalwood, honeycomb, dried apricot and Mizunara(Japanese oak)<br /> Finish: Long, rich with incense aroma</p>",,Hibiki-21-Years-Japanese-Whisky
"https://www.ishopchangi.com/en/product/hakushu-18-years-japanese-whisky-mp00105360.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/hakushu-18-years-japanese-whisky-mp00105360.model.json, 18 Years Japanese Whisky,1074.0,1149.0,HAKUSHU,"<p>Gold -&nbsp; International Spirits Challenge 2006 / 2009 / 2013 / 2014<br /> <br /> Trophy - International Wine &amp; Spirits Competition 2010<br /> <br /> Whisky Advocate: 90 points (Dave Broom)<br /> <br /> Hakushu 18 Years Japanese Whisky; silky with floral notes.<br /> <br /> Built amidst the deepest forests of Mt. Kaikomagatake in the Japanese Southern Alps, the Hakushu Distillery is without question one of the highest distilleries in the world.<br /> <br /> Colour: Deep gold<br /> Nose: Ripe pear, dried mint, oregano, hint of smoke<br /> Palate: Jasmine, mango, quince, menthol<br /> Finish: Long, pleasantly smoked, hint of bitterness</p>",,Hakushu-18-Years-Japanese-Whisky
"https://www.ishopchangi.com/en/product/hakushu-25-years-japanese-whisky-mp00105377.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/hakushu-25-years-japanese-whisky-mp00105377.model.json, 25 Years Japanese Whisky,8000.0,9500.0,HAKUSHU,"<p>Hakushu 25 Years Japanese Whisky; a very rare and truly fabulous peated Japanese whisky from Hakushu. <br /> <br /> This 25 year old was awarded a Silver Medal at the Malt Maniac Awards in 2009.<br /> <br /> Nose: A smouldering, smoky nose with toffee apples, rancio, Armagnac, ginger and nutmeg.<br /> Palate: A rich, sherried palate with wood smoke, linseed, rhubarb and custard sweets, raspberries and walnut. A hint of spearmint develops.<br /> Finish: A long, herbal, nutty finish with bittersweet oak on the tail.</p>",,Hakushu-25-Years-Japanese-Whisky
"https://www.ishopchangi.com/en/product/-bundle--whisky-east-to-west--mp00115868.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/-bundle--whisky-east-to-west--mp00115868.model.json,[BUNDLE] Whisky East to West!,337.9,405.0,JIM BEAM,"<b>Images shown are for illustration purposes only, vintage may vary.</b><br /><br />Consist of:<br /><br />1x Yamazaki Distiller Reserve Japanese Whisky 700ml<br />1x Jim Beam Black Extra Aged Bourbon Whisky 750ml<br />1x Legent American Bourbon Whisky 700ml<br /><br />Yamazaki Distiller's Reserve Japanese Whisky<br /><br />Yamazaki whisky is Suntory's flagship single malt, multi-layered with fruit & Mizunara aromas.<br /><br />From Yamazaki was born the surprising, delicate yet profound experience of a Japanese single malt whisky. Spiritual and deep, its signature multi-layered taste is highly praised by whisky connoisseurs all over the world.<br /><br />Colour: Gold<br />Nose: Strawberry, cherry, Mizunara (Japanese oak)<br />Palate: Raspberry, white peach, touch of coconut<br />Finish: Sweet vanilla, clear finish with, hint of cinnamon<br /><br />Legent American Bourbon Whisky<br /><br />Legent™ has brought together over 220 years of bourbon-making heritage and nearly 100 years of Japanese whisky artistry, and is the creation of two of the world’s most revered whiskey makers, Jim Beam Master Distiller Fred Noe and Suntory Chief Blender Shinji Fukuyo.<br /><br />Colour: Golden hue with reddish-brown undertones<br />Nose: Balance of mature cooperage notes with spice<br />Palate: Soft balance of oak, dried fruits of raisin and date, and spice. Sweet with light acidity<br />Finish: Pleasant viscosity from the wine-cask-and sherry-cask-finished whiskeys<br /><br />Jim Beam Black Extra Aged Bourbon Whisky<br /><br />A premium bourbon with a more flavorful character made to be sipped and savored. A premium 86-proof, extra-aged bourbon ages years longer in white oak barrels than original Jim Beam®.<br /><br />Colour: Honey gold<br />Nose: Sweet and smoky with some caramel and light vanilla<br />Palate: Fleeting hints of vanilla and caramel with oak dominating",,-BUNDLE--Whisky-East-to-West-
"https://www.ishopchangi.com/en/product/-bundle-of-2--the-shin-whisky-super-premiun-set--10---15-years-old--2x750ml-mp00137416.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/-bundle-of-2--the-shin-whisky-super-premiun-set--10---15-years-old--2x750ml-mp00137416.model.json,[Bundle of 2] The  Whisky Super Premiun Set (10 & 15 Years Old) 2X750ML,440.0,500.0,SHIN,"The Shin Pure Malt Whisky Mizunara Finish 10 Year Old 48% 750ML<br />The nose depicts: fresh wooden barrel, maltose taste: Mizunara oak, maltose, nectar, coffee bean, fruit acids, slight fragrance of floral finish: This is richer in taste than the N A S Whisky. The sweet aftertaste is outstanding, and the barrel again brings out the different levels of spice flavours. Deep floral woody scent is also full of vitality and opulent flavour.<br /><br />The Shin Pure Malt Whisky Mizunara Finish 15 Year Old 48% 750ML<br />Significant wood aroma, Mizunara Oak, dark ripe fruit like blueberry, cinnamon on the nose. Sweet malty note with significant woody flavor like sandalwood, that brings out different level of spices on the palate. All natural without coloring. Non-chill filtered.",,-Bundle-of-2--The-Shin-Whisky-Super-Premiun-Set--10---15-Years-Old--2X750ML
"https://www.ishopchangi.com/en/product/kura-the-12-years-old-mp00111762.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/kura-the-12-years-old-mp00111762.model.json,Kura The 12 Years Old,224.0,240.0,KURA WHISKY,"Kura the 12 YEARS OLD, is the aged version of flagship awamori from Helios. it is distilled from rice, aged minimum twelve years, and produced by using the years of productions experience of Helios Distillery.<br /><br />Product is rested twelve years in white oak barrels.<br /><br />Nose : Balanced heather honey, caramel and tropical island fruits<br />Palate : Smooth well rounded citrus, toffy notes with bold dark golden color.",,Kura-The-12-Years-Old
"https://www.ishopchangi.com/en/product/mmk-bbn-1000ml-xp-df-mp00089518.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/mmk-bbn-1000ml-xp-df-mp00089518.model.json,MMK BBN 1000ML XP DF,67.41,74.9,MAKER'S MARK,"<b>Images shown are for illustration purposes only, vintage may vary.</b><br /><br />This one changed the way we think of bourbon, all because one man changed the way he thought about making it. Bill Samuels, Sr., simply wanted a whisky he would enjoy drinking. Never bitter or sharp, Maker's Mark® is made with soft red winter wheat, instead of the usual rye, for a one-of-a-kind, full-flavored bourbon that's easy to drink. To ensure consistency, we rotate every barrel by hand and age our bourbon to taste, not time. Each and every bottle of Maker's® is still hand-dipped in our signature red wax at our distillery in Loretto, Ky., just like Bill, Sr., would have wanted.",,MMK-BBN-1000ML-XP-DF
"https://www.ishopchangi.com/en/product/mmk-101-1000ml-w-gift-ctn---gtr-mp00089570.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/mmk-101-1000ml-w-gift-ctn---gtr-mp00089570.model.json,MMK 101 1000ML W/GIFT CTN - GTR,78.21,86.9,MAKER'S MARK,"<b>Images shown are for illustration purposes only, vintage may vary.</b><br /><br />Our signature Maker’s Mark family recipe, brought to you at a higher proof. For generations at our distillery, we have welcomed special guests with the opportunity to sample our signature whisky at a higher proof. Because everyone cannot visit our little distillery in Loretto, Ky., we’ve bottled this exclusive 101-proof edition so you, too, can experience the bolder side of our refined wheated whisky.",,MMK-101-1000ML-W-GIFT-CTN---GTR
"https://www.ishopchangi.com/en/product/-bundle-deal--jim-beam-white-bourbon-whisky-duo-set-mp00094028.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/-bundle-deal--jim-beam-white-bourbon-whisky-duo-set-mp00094028.model.json,[BUNDLE DEAL]  White Bourbon Whisky Duo Set,87.9,119.0,JIM BEAM,"<b>Images shown are for illustration purposes only, vintage may vary.</b><br /><br /><p><span style=""color:blue; font-weight: bold;"">Note: This item will be delivered separately if the order contains items from other merchants</span></p><br><br>Each set consists of 2 x Jim Beam White Bourbon Whisky 750ml. Jim Beam® Bourbon is the world’s number 1 selling bourbon! It has a strong family heritage with a formula unchanged in over 200 years and has been managed by over seven generations of Beam family distillers, ensuring the same consistent quality since its first production. Jim Beam® Bourbon derives its rich, satisfying flavour from a treasured family recipe and is crafted longer than the law requires, for a fuller, smoother flavour. <br /><br /><p><span style=""font-weight: bold;"">List price includes Duty.</span><p>",,-BUNDLE-DEAL--Jim-Beam-White-Bourbon-Whisky-Duo-Set
